0.238529633212057,0.280277355279275,0.360381386436659,0.005,-0.0102550748456691
0.238529633212057,0.280277355279275,0.360381386436659,0.025,0.070018222975368
0.238529633212057,0.280277355279275,0.360381386436659,0.045,0.0490405901361432
0.238529633212057,0.280277355279275,0.360381386436659,0.065,0.0904330681634578
0.238529633212057,0.280277355279275,0.360381386436659,0.085,0.0290351061320995
0.238529633212057,0.280277355279275,0.360381386436659,0.105,0.165533589805052
0.238529633212057,0.280277355279275,0.360381386436659,0.125,0.0660092769959149
0.238529633212057,0.280277355279275,0.360381386436659,0.145,0.0177709887701091
0.238529633212057,0.280277355279275,0.360381386436659,0.165,0.0335446990725985
0.238529633212057,0.280277355279275,0.360381386436659,0.185,0.0313578147350412
0.238529633212057,0.280277355279275,0.360381386436659,0.205,-0.0256643582810966
0.238529633212057,0.280277355279275,0.360381386436659,0.225,-0.175615759406051
0.238529633212057,0.280277355279275,0.360381386436659,0.245,0.0406820436932963
0.238529633212057,0.280277355279275,0.360381386436659,0.265,-0.0376527346624093
0.238529633212057,0.280277355279275,0.360381386436659,0.285,0.121536588426829
0.238529633212057,0.280277355279275,0.360381386436659,0.305,0.138901211399594
0.238529633212057,0.280277355279275,0.360381386436659,0.325,0.0808003562474743
0.238529633212057,0.280277355279275,0.360381386436659,0.345,0.0037525845363745
0.238529633212057,0.280277355279275,0.360381386436659,0.365,0.114832601490549
0.238529633212057,0.280277355279275,0.360381386436659,0.385,-0.0283693037844223
0.238529633212057,0.280277355279275,0.360381386436659,0.405,0.148896603517593
0.238529633212057,0.280277355279275,0.360381386436659,0.425,0.017082297463303
0.238529633212057,0.280277355279275,0.360381386436659,0.445,0.169876054033625
0.238529633212057,0.280277355279275,0.360381386436659,0.465,0.0720620388285009
0.238529633212057,0.280277355279275,0.360381386436659,0.485,-0.0340131247196366
0.238529633212057,0.280277355279275,0.360381386436659,0.505,0.344411300997895
0.238529633212057,0.280277355279275,0.360381386436659,0.525,0.232932926521745
